yymmdd,day_of_year,Depth,Chl,Temp,Sal,O2,NO3,PO4,POC,PON,POP,TOC,TON,TOP,BAC,PP,year,month,day
2020-07-30,212.0,4.2,0.029,28.887,36.662,197.5,0.0,0.0,19.57,3.07,0.006,72.4,4.2,47.0,6.0,5.26,2020,7,30
2020-07-30,212.0,19.6,0.039,26.939,36.782,198.3,0.0,0.0,28.67,4.11,0.009,75.3,3.5,53.0,6.1,4.06,2020,7,30
2020-07-30,212.0,40.0,0.039,23.852,36.844,213.8,0.0,0.0,26.21,4.29,0.008,70.6,3.7,42.0,6.0,3.43,2020,7,30
2020-07-30,212.0,60.1,0.068,21.967,36.763,226.4,0.0,0.0,33.54,4.6,0.008,70.8,4.5,31.0,6.3,4.39,2020,7,30
2020-07-30,212.0,79.6,0.107,20.834,36.685,224.2,0.0,0.0,26.2,4.41,0.01,62.0,3.7,41.0,6.4,3.58,2020,7,30
2020-07-30,212.0,99.7,0.371,20.236,36.706,213.8,0.14,0.0,26.39,4.78,0.009,63.4,3.5,49.0,6.3,5.34,2020,7,30
2020-07-30,212.0,120.7,0.117,20.021,36.705,213.1,0.68,0.0,10.98,2.76,0.005,60.1,4.1,51.0,4.7,0.51,2020,7,30
2020-07-30,212.0,140.3,0.029,19.712,36.681,207.9,1.41,0.04,11.51,1.72,0.003,56.9,4.4,62.0,3.5,-0.27,2020,7,30
2020-09-24,268.0,3.7,0.039,26.045,36.777,205.6,0.0,0.0,17.17,2.63,0.007,70.2,2.8,36.0,2.5,7.98,2020,9,24
2020-09-24,268.0,19.0,0.049,26.052,36.777,206.0,0.0,0.0,21.76,3.15,0.007,69.4,3.4,75.0,4.4,8.24,2020,9,24
2020-09-24,268.0,41.8,0.068,26.051,36.776,206.4,0.0,0.0,20.46,2.63,0.007,69.3,3.2,115.0,4.2,6.85,2020,9,24
2020-09-24,268.0,58.2,0.127,23.513,36.804,206.4,0.0,0.0,26.69,4.26,0.01,69.0,3.4,53.0,4.5,9.6,2020,9,24
2020-09-24,268.0,79.4,0.195,20.856,36.765,232.6,0.0,0.0,10.34,1.86,0.008,67.7,4.4,67.0,5.2,7.7,2020,9,24
2020-09-24,268.0,100.0,0.195,20.204,36.721,227.9,0.0,0.0,19.47,3.73,0.008,63.9,3.3,74.0,5.4,4.1,2020,9,24
2020-09-24,268.0,120.1,0.175,19.885,36.696,219.8,0.0,0.0,13.91,2.33,0.006,59.9,3.5,36.0,5.0,1.93,2020,9,24
2020-09-24,268.0,140.0,0.117,19.608,36.679,210.6,0.14,0.0,19.79,2.62,0.005,57.4,3.9,65.0,5.0,0.36,2020,9,24
2020-10-26,300.0,4.6,0.078,25.526,36.714,205.1,0.0,0.0,21.06,3.6,0.006,70.2,4.3,81.0,4.1,3.26,2020,10,26
2020-10-26,300.0,19.1,0.088,25.53,36.713,204.7,0.0,0.0,21.27,4.03,0.006,71.3,1.9,203.0,4.2,3.27,2020,10,26
2020-10-26,300.0,40.7,0.088,25.539,36.714,204.7,0.0,0.0,20.79,3.36,0.005,71.2,2.7,80.0,3.8,1.4,2020,10,26
2020-10-26,300.0,60.6,0.166,25.019,36.714,225.3,0.0,0.0,25.21,4.51,0.008,68.9,2.8,76.0,5.1,2.11,2020,10,26
2020-10-26,300.0,79.9,0.234,22.197,36.755,225.0,0.0,0.0,25.46,5.24,0.007,67.9,3.1,179.0,4.6,-0.08,2020,10,26
2020-10-26,300.0,100.4,0.409,20.616,36.725,211.8,0.0,0.0,24.55,5.12,0.007,61.1,3.5,277.0,3.6,0.53,2020,10,26
2020-10-26,300.0,120.5,0.166,20.063,36.697,205.3,0.0,0.0,11.19,2.75,0.004,59.0,3.4,89.0,3.1,0.53,2020,10,26
2020-10-26,300.0,141.1,0.049,19.614,36.676,204.5,1.67,0.05,7.52,2.56,0.003,55.4,4.7,138.0,2.9,0.09,2020,10,26
2020-11-19,324.0,5.3,0.127,23.852,36.736,210.3,0.0,0.0,21.77,3.36,0.006,68.8,3.4,75.0,4.3,4.22,2020,11,19
2020-11-19,324.0,19.5,0.127,23.865,36.736,210.4,0.0,0.0,21.38,3.48,0.005,72.0,3.4,80.0,3.8,3.74,2020,11,19
2020-11-19,324.0,40.1,0.137,23.877,36.735,210.4,0.0,0.0,20.4,3.24,0.005,68.3,3.1,75.0,3.7,4.33,2020,11,19
2020-11-19,324.0,40.1,0.137,23.877,36.735,210.4,0.0,0.0,20.4,3.24,0.005,68.3,3.1,75.0,3.7,2.23,2020,11,19
2020-11-19,324.0,80.7,0.224,23.881,36.735,211.0,0.0,0.0,21.22,4.37,0.008,68.6,4.1,93.0,3.8,0.94,2020,11,19
2020-11-19,324.0,100.7,0.263,21.234,36.798,222.7,0.0,0.0,16.02,2.53,0.005,65.5,3.1,67.0,4.6,0.57,2020,11,19
2020-11-19,324.0,121.4,0.244,20.402,36.742,211.3,0.21,0.0,13.37,2.52,0.004,59.5,4.1,72.0,3.3,-0.34,2020,11,19
2020-11-19,324.0,144.1,0.107,19.761,36.691,205.1,0.48,0.0,8.51,1.09,0.003,56.9,3.9,74.0,3.3,0.38,2020,11,19
2020-12-12,347.0,5.1,0.107,22.538,36.799,213.4,0.0,0.0,29.96,2.81,0.006,68.7,3.0,70.0,3.9,4.63,2020,12,12
2020-12-12,347.0,20.2,0.107,22.547,36.799,213.0,0.0,0.0,26.0,3.53,0.006,66.7,2.9,65.0,4.7,5.19,2020,12,12
2020-12-12,347.0,40.2,0.117,22.55,36.798,213.0,0.0,0.0,24.43,3.35,0.006,63.8,3.9,76.0,4.2,3.92,2020,12,12
2020-12-12,347.0,60.6,0.117,22.558,36.798,212.8,0.0,0.0,23.67,3.47,0.006,66.7,3.1,67.0,3.9,2.29,2020,12,12
2020-12-12,347.0,79.7,0.136,22.633,36.815,212.8,0.0,0.0,21.67,2.92,0.006,64.0,3.7,82.0,4.1,0.83,2020,12,12
2020-12-12,347.0,100.2,0.224,20.446,36.725,210.4,0.26,0.0,18.47,2.45,0.011,58.6,3.8,94.0,4.0,1.21,2020,12,12
2020-12-12,347.0,119.3,0.097,20.336,36.72,203.5,1.09,0.04,9.79,2.39,0.003,55.3,4.0,127.0,4.1,0.02,2020,12,12
2020-12-12,347.0,140.4,0.029,19.581,36.674,203.6,1.75,0.06,8.29,1.9,0.003,52.7,4.7,120.0,3.3,-0.24,2020,12,12
2021-02-14,45.0,4.4,0.185,19.997,36.696,222.4,0.05,0.0,28.99,5.66,0.009,65.0,3.2,91.0,6.9,25.7,2021,2,14
2021-02-14,45.0,20.5,0.283,20.005,36.696,224.5,0.0,0.0,37.31,6.21,0.01,63.6,4.2,95.0,5.7,23.09,2021,2,14
2021-02-14,45.0,40.1,0.497,19.905,36.699,222.3,0.38,0.0,48.24,8.65,0.015,62.1,3.9,120.0,6.3,16.8,2021,2,14
2021-02-14,45.0,60.4,0.351,19.888,36.698,220.6,0.0,0.0,23.29,5.05,0.011,61.4,5.3,116.0,5.9,6.13,2021,2,14
2021-02-14,45.0,80.7,0.292,19.871,36.695,219.9,0.08,0.0,20.56,4.19,0.01,59.8,6.3,130.0,5.4,0.14,2021,2,14
2021-02-14,45.0,100.0,0.263,19.868,36.694,220.3,0.65,0.0,23.18,5.17,0.008,59.1,5.9,114.0,5.8,0.43,2021,2,14
2021-02-14,45.0,120.9,0.283,19.847,36.687,220.1,0.73,0.0,17.1,3.46,0.011,59.7,6.3,91.0,5.1,1.4,2021,2,14
2021-02-14,45.0,140.9,0.185,19.845,36.687,219.9,0.71,0.0,15.58,3.7,0.007,60.5,5.4,109.0,5.7,0.66,2021,2,14
2021-03-18,77.0,5.0,0.205,19.775,36.748,223.2,0.14,0.0,22.26,4.07,0.007,63.3,3.8,122.0,5.8,12.16,2021,3,18
2021-03-18,77.0,19.2,0.136,19.778,36.748,223.4,0.13,0.0,34.31,4.67,0.01,62.3,3.9,130.0,5.4,17.1,2021,3,18
2021-03-18,77.0,39.9,0.146,19.782,36.748,223.6,0.12,0.0,20.65,3.16,0.009,63.3,4.4,147.0,6.9,14.0,2021,3,18
2021-03-18,77.0,60.7,0.243,19.784,36.748,223.7,0.13,0.0,26.79,4.49,0.012,62.8,3.5,139.0,7.1,8.22,2021,3,18
2021-03-18,77.0,77.8,0.243,19.79,36.748,223.4,0.12,0.0,26.25,5.15,0.009,60.6,3.7,130.0,5.3,2.34,2021,3,18
2021-03-18,77.0,100.5,0.243,19.797,36.749,223.0,0.13,0.0,20.62,4.13,0.008,61.8,4.3,124.0,5.1,0.9,2021,3,18
2021-03-18,77.0,118.1,0.253,19.799,36.749,222.9,0.14,0.0,19.7,3.35,0.009,63.2,4.4,126.0,4.8,0.94,2021,3,18
2021-03-18,77.0,140.5,0.224,19.801,36.748,223.0,0.14,0.0,20.97,4.13,0.01,63.2,3.6,127.0,5.4,0.97,2021,3,18
2021-05-14,134.0,5.8,0.039,21.937,36.596,220.1,0.0,0.0,34.16,6.45,0.011,62.6,3.5,95.0,3.3,10.05,2021,5,14
2021-05-14,134.0,19.8,0.039,21.766,36.781,222.4,0.0,0.0,31.37,5.3,0.01,64.2,3.7,93.0,3.8,5.62,2021,5,14
2021-05-14,134.0,39.9,0.049,20.732,36.838,224.4,0.0,0.0,31.65,5.43,0.011,64.4,4.0,97.0,4.0,4.97,2021,5,14
2021-05-14,134.0,60.2,0.078,20.288,36.799,224.7,0.0,0.0,32.93,5.67,0.01,61.7,3.3,87.0,4.3,3.95,2021,5,14
2021-05-14,134.0,80.1,0.146,20.165,36.799,220.9,0.0,0.0,26.91,7.91,0.013,61.4,3.8,104.0,3.6,2.14,2021,5,14
2021-05-14,134.0,99.0,0.224,20.019,36.785,218.4,0.34,0.0,29.57,5.92,0.011,61.3,4.7,99.0,3.8,1.75,2021,5,14
2021-05-14,134.0,120.2,0.107,19.827,36.751,212.6,1.02,0.0,12.62,3.28,0.007,59.8,4.6,118.0,2.8,0.11,2021,5,14
2021-05-14,134.0,140.1,0.068,19.608,36.71,209.8,1.55,0.06,11.55,1.58,0.005,54.5,4.8,136.0,1.7,0.19,2021,5,14
2021-06-16,167.0,4.4,0.02,25.666,36.974,207.7,0.0,0.0,47.39,4.04,0.006,69.6,3.6,76.0,3.6,3.77,2021,6,16
2021-06-16,167.0,19.0,0.02,25.59,36.963,207.5,0.0,0.0,32.33,3.8,0.006,70.3,3.5,61.0,3.5,4.09,2021,6,16
2021-06-16,167.0,39.9,0.02,22.37,36.761,222.9,0.0,0.0,32.52,4.96,0.008,70.1,4.2,56.0,3.7,3.84,2021,6,16
2021-06-16,167.0,61.3,0.049,21.434,36.838,228.1,0.0,0.0,37.54,6.11,0.01,64.9,3.3,63.0,4.2,3.16,2021,6,16
2021-06-16,167.0,80.1,0.098,20.84,36.787,213.6,0.29,0.0,35.69,6.54,0.01,62.1,4.2,69.0,6.4,1.59,2021,6,16
2021-06-16,167.0,99.2,0.263,20.272,36.764,220.3,0.0,0.0,47.34,9.48,0.023,60.8,3.3,58.0,5.1,0.8,2021,6,16
2021-06-16,167.0,119.9,0.175,19.821,36.711,204.1,0.0,0.0,28.21,5.63,0.014,55.5,4.9,78.0,3.2,0.67,2021,6,16
2021-06-16,167.0,139.9,0.078,19.567,36.694,210.1,1.71,0.07,15.24,2.93,0.007,55.1,4.5,84.0,2.9,-0.23,2021,6,16
2021-07-10,191.0,4.1,0.049,26.809,36.561,201.4,0.0,0.0,25.22,3.09,0.006,64.9,4.1,77.0,4.1,5.69,2021,7,10
2021-07-10,191.0,19.8,0.049,27.098,37.006,203.6,0.0,0.0,25.74,3.62,0.006,67.1,3.7,83.0,3.7,4.43,2021,7,10
2021-07-10,191.0,39.7,0.078,23.838,36.849,221.9,0.0,0.0,34.32,4.39,0.01,68.6,3.6,75.0,4.1,4.75,2021,7,10
2021-07-10,191.0,59.7,0.098,22.059,36.746,228.7,0.0,0.0,39.54,3.97,0.009,66.7,3.7,84.0,6.1,4.55,2021,7,10
2021-07-10,191.0,79.9,0.234,20.928,36.745,224.3,0.0,0.0,27.7,4.45,0.009,60.7,3.9,76.0,6.2,4.96,2021,7,10
2021-07-10,191.0,100.3,0.566,20.188,36.684,213.6,0.0,0.0,29.02,5.74,0.013,58.2,3.3,89.0,6.4,2.87,2021,7,10
2021-07-10,191.0,119.9,0.244,19.741,36.651,207.6,0.0,0.0,12.56,2.54,0.004,54.9,4.0,99.0,3.3,0.96,2021,7,10
2021-07-10,191.0,139.4,0.078,19.407,36.657,200.1,2.32,0.1,8.03,1.77,0.004,53.9,5.2,142.0,3.0,-0.16,2021,7,10
2021-08-20,232.0,4.3,0.088,28.086,36.594,199.1,0.0,0.0,24.33,3.27,0.007,70.2,3.5,52.0,4.4,4.72,2021,8,20
2021-08-20,232.0,20.6,0.059,27.951,36.51,199.4,0.0,0.0,22.04,3.71,0.007,69.3,3.5,58.0,4.0,5.71,2021,8,20
2021-08-20,232.0,39.8,0.088,24.048,36.688,209.0,0.0,0.0,32.52,4.54,0.011,70.4,3.9,69.0,4.6,5.02,2021,8,20
2021-08-20,232.0,59.6,0.185,22.243,36.734,232.5,0.0,0.0,30.56,5.04,0.01,65.5,3.7,71.0,4.6,4.55,2021,8,20
2021-08-20,232.0,79.8,0.283,21.03,36.704,222.0,0.0,0.0,22.76,3.65,0.01,60.9,3.6,81.0,5.0,2.97,2021,8,20
2021-08-20,232.0,99.6,0.371,20.208,36.666,205.3,0.63,0.0,18.99,4.09,0.009,54.2,3.5,82.0,4.8,2.31,2021,8,20
2021-08-20,232.0,120.2,0.185,19.792,36.673,198.5,0.15,0.0,12.5,2.63,0.005,54.1,5.1,99.0,3.2,0.85,2021,8,20
2021-08-20,232.0,140.3,0.117,19.468,36.671,198.0,2.61,0.11,8.79,1.87,0.004,52.9,4.7,136.0,3.2,0.19,2021,8,20
2021-09-13,256.0,4.4,0.088,28.53,37.084,188.3,0.0,0.0,19.39,2.9,0.005,76.3,3.5,94.0,4.6,2.68,2021,9,13
2021-09-13,256.0,20.3,0.059,28.455,37.111,197.0,0.0,0.0,22.31,2.96,0.005,76.2,3.8,79.0,4.1,3.43,2021,9,13
2021-09-13,256.0,39.8,0.068,28.424,37.11,197.5,0.0,0.0,27.35,2.66,0.006,76.0,3.6,79.0,4.1,1.63,2021,9,13
2021-09-13,256.0,60.7,0.137,24.795,36.957,236.2,0.0,0.0,28.68,4.44,0.012,71.4,3.2,84.0,5.6,2.43,2021,9,13
2021-09-13,256.0,80.0,0.185,22.218,36.734,233.4,0.0,0.0,25.1,3.58,0.009,66.5,3.4,92.0,5.7,1.6,2021,9,13
2021-09-13,256.0,100.3,0.322,21.598,36.822,227.1,0.0,0.0,19.95,3.21,0.009,63.6,3.4,102.0,5.2,1.64,2021,9,13
2021-09-13,256.0,120.3,0.293,20.642,36.753,210.6,0.08,0.0,18.7,3.27,0.006,62.8,2.6,54.0,4.9,0.9,2021,9,13
2021-09-13,256.0,140.8,0.195,20.073,36.729,202.3,0.61,0.0,12.0,1.97,0.005,58.2,3.6,68.0,4.4,0.27,2021,9,13
2021-10-06,279.0,5.5,0.059,27.468,36.921,199.3,0.0,0.0,23.2,3.08,0.005,69.8,3.5,64.0,3.8,3.69,2021,10,6
2021-10-06,279.0,19.4,0.059,27.469,36.922,199.4,0.0,0.0,20.52,2.34,0.006,70.8,3.6,86.0,3.4,4.58,2021,10,6
2021-10-06,279.0,38.5,0.068,27.469,36.92,199.3,0.0,0.0,26.39,3.39,0.006,69.7,3.9,86.0,3.5,4.19,2021,10,6
2021-10-06,279.0,59.9,0.146,24.188,36.837,232.7,0.0,0.0,24.68,3.87,0.009,69.9,3.8,78.0,4.1,3.95,2021,10,6
2021-10-06,279.0,80.4,0.185,22.014,36.77,231.2,0.0,0.0,22.06,4.36,0.008,64.4,3.7,76.0,4.3,3.05,2021,10,6
2021-10-06,279.0,100.1,0.263,20.266,36.74,219.1,0.0,0.0,19.91,2.77,0.009,58.5,3.6,89.0,4.1,1.58,2021,10,6
2021-10-06,279.0,119.5,0.166,20.217,36.725,205.7,0.49,0.0,14.05,2.34,0.006,53.2,4.0,78.0,4.2,0.58,2021,10,6
2021-10-06,279.0,141.9,0.107,19.679,36.695,205.0,0.83,0.04,9.58,1.61,0.004,53.4,4.2,91.0,3.2,0.41,2021,10,6
2021-11-18,322.0,4.4,0.127,24.273,36.512,208.0,0.0,0.0,25.33,3.73,0.007,66.6,3.4,64.0,5.9,6.11,2021,11,18
2021-11-18,322.0,20.1,0.117,24.275,36.512,207.8,0.0,0.0,19.35,3.37,0.007,65.4,3.9,70.0,6.6,6.35,2021,11,18
2021-11-18,322.0,40.0,0.127,24.272,36.512,207.7,0.0,0.0,20.27,3.19,0.008,63.6,3.9,83.0,6.1,3.87,2021,11,18
2021-11-18,322.0,59.0,0.137,24.284,36.513,207.8,0.0,0.0,19.78,3.25,0.008,65.7,3.0,72.0,6.1,2.72,2021,11,18
2021-11-18,322.0,79.5,0.146,23.823,36.694,206.6,0.0,0.0,20.57,3.31,0.007,63.8,4.7,94.0,7.1,2.15,2021,11,18
2021-11-18,322.0,99.6,0.253,22.438,36.789,202.3,0.52,0.06,15.96,2.89,0.007,54.3,4.6,147.0,3.6,0.44,2021,11,18
2021-11-18,322.0,120.0,0.146,20.967,36.745,202.7,0.47,0.04,13.25,2.4,0.004,53.8,4.4,72.0,3.8,0.7,2021,11,18
2021-11-18,322.0,140.5,0.068,20.048,36.699,199.1,1.52,0.05,8.12,1.61,0.004,52.7,4.7,105.0,3.3,0.24,2021,11,18
2021-12-14,348.0,4.3,0.127,22.532,36.567,211.1,0.0,0.0,20.33,3.02,0.007,68.4,3.1,61.0,6.1,14.43,2021,12,14
2021-12-14,348.0,19.4,0.302,22.541,36.567,211.0,0.0,0.0,26.33,5.39,0.011,67.8,3.2,64.0,6.7,11.88,2021,12,14
2021-12-14,348.0,39.3,0.361,22.552,36.567,212.8,0.0,0.0,30.26,5.99,0.011,63.1,2.8,81.0,6.5,6.86,2021,12,14
2021-12-14,348.0,58.8,0.341,22.553,36.567,212.6,0.06,0.0,23.72,5.04,0.01,62.9,3.2,77.0,6.3,2.43,2021,12,14
2021-12-14,348.0,80.0,0.234,22.447,36.58,211.3,0.0,0.06,16.66,3.2,0.01,61.6,2.4,84.0,4.3,0.61,2021,12,14
2021-12-14,348.0,99.9,0.107,22.352,36.586,210.8,0.16,0.0,14.95,3.02,0.008,62.9,3.2,95.0,4.5,-0.09,2021,12,14
2021-12-14,348.0,118.7,0.049,22.27,36.617,203.3,0.69,0.0,12.7,2.73,0.007,62.5,3.3,71.0,3.7,0.1,2021,12,14
2021-12-14,348.0,141.1,0.019,21.527,36.77,190.0,1.84,0.07,8.23,2.54,0.003,56.6,4.5,112.0,3.1,0.11,2021,12,14
2022-01-13,13.0,5.4,0.127,22.942,36.904,211.6,0.0,0.0,20.19,3.25,0.006,68.9,4.1,35.0,6.4,3.33,2022,1,13
2022-01-13,13.0,19.2,0.117,22.941,36.903,211.5,0.0,0.0,17.06,2.7,0.006,67.5,2.4,26.0,6.5,3.33,2022,1,13
2022-01-13,13.0,39.3,0.127,22.943,36.903,211.4,0.0,0.0,19.63,3.13,0.006,65.0,3.8,33.0,6.3,3.31,2022,1,13
2022-01-13,13.0,59.4,0.127,22.953,36.903,211.6,0.0,0.0,19.36,2.94,0.006,66.9,3.7,38.0,6.4,2.01,2022,1,13
2022-01-13,13.0,79.8,0.127,22.955,36.902,211.4,0.0,0.0,18.56,3.06,0.005,65.5,4.3,31.0,6.6,1.39,2022,1,13
2022-01-13,13.0,98.9,0.146,22.939,36.901,211.6,0.0,0.0,18.03,2.82,0.006,65.4,4.0,33.0,6.7,0.41,2022,1,13
2022-01-13,13.0,119.3,0.224,20.948,36.794,211.4,0.43,0.0,16.6,3.06,0.006,71.0,3.3,22.0,6.8,0.66,2022,1,13
2022-01-13,13.0,139.3,0.097,20.36,36.753,203.4,0.24,0.0,10.96,2.09,0.004,52.1,4.4,40.0,5.7,0.15,2022,1,13
2022-04-07,97.0,4.6,0.107,21.033,36.637,221.1,0.0,0.0,36.6,6.04,0.012,62.5,3.2,63.0,6.3,10.46,2022,4,7
2022-04-07,97.0,19.7,0.107,20.82,36.629,222.2,0.0,0.0,36.49,5.73,0.013,63.7,4.7,48.0,5.8,11.49,2022,4,7
2022-04-07,97.0,40.2,0.097,20.337,36.703,225.9,0.0,0.0,32.5,4.81,0.01,59.9,2.8,48.0,5.1,7.13,2022,4,7
2022-04-07,97.0,80.0,0.322,20.102,36.685,222.4,0.15,0.0,29.79,6.04,0.012,59.8,3.5,50.0,3.3,5.61,2022,4,7
2022-04-07,97.0,98.9,0.273,19.955,36.67,218.3,0.64,0.0,21.69,4.69,0.011,57.1,4.3,59.0,3.1,1.71,2022,4,7
2022-04-07,97.0,120.0,0.166,19.92,36.671,217.6,0.77,0.0,11.86,2.66,0.009,54.5,3.7,57.0,2.2,0.46,2022,4,7
2022-04-07,97.0,140.5,0.068,19.904,36.678,217.4,0.75,0.0,10.3,2.05,0.005,55.7,5.9,64.0,2.7,0.05,2022,4,7
2022-05-02,122.0,4.4,0.068,20.787,36.768,221.7,0.0,0.0,25.78,3.57,0.006,62.0,3.2,45.0,5.0,4.23,2022,5,2
2022-05-02,122.0,19.7,0.088,20.797,36.768,222.4,0.0,0.0,24.62,4.16,0.009,65.8,2.8,36.0,4.8,5.56,2022,5,2
2022-05-02,122.0,39.6,0.097,20.797,36.768,222.8,0.0,0.0,27.21,4.45,0.009,65.7,2.5,43.0,4.7,3.85,2022,5,2
2022-05-02,122.0,61.5,0.088,20.8,36.768,222.4,0.0,0.0,25.84,4.7,0.009,68.1,4.1,40.0,4.3,4.32,2022,5,2
2022-05-02,122.0,80.4,0.107,20.767,36.763,222.3,0.0,0.0,27.17,5.4,0.008,62.1,3.6,51.0,4.3,2.69,2022,5,2
2022-05-02,122.0,100.0,0.341,20.282,36.707,222.4,0.06,0.0,22.6,5.34,0.008,59.6,3.8,38.0,4.3,3.86,2022,5,2
2022-05-02,122.0,121.7,0.185,19.998,36.685,219.9,0.93,0.0,12.71,3.8,0.006,59.6,3.7,35.0,3.2,0.58,2022,5,2
2022-05-02,122.0,140.5,0.058,19.907,36.679,215.1,0.89,0.0,7.68,2.68,0.004,61.0,5.1,34.0,2.8,0.58,2022,5,2
2022-05-24,144.0,4.5,0.029,24.192,36.826,210.4,0.0,0.0,22.66,3.29,0.006,63.7,4.2,45.0,3.7,4.48,2022,5,24
2022-05-24,144.0,19.7,0.029,23.506,36.891,214.7,0.0,0.0,17.99,2.38,0.006,66.1,3.6,39.0,4.0,3.74,2022,5,24
2022-05-24,144.0,40.5,0.029,23.05,36.988,216.3,0.0,0.0,20.89,2.74,0.006,71.8,3.9,42.0,3.9,3.33,2022,5,24
2022-05-24,144.0,60.5,0.059,22.42,36.945,217.0,0.0,0.0,19.95,3.11,0.007,68.7,4.5,44.0,4.0,3.1,2022,5,24
2022-05-24,144.0,81.2,0.078,21.26,36.765,216.6,0.0,0.0,23.92,3.83,0.008,64.4,4.2,44.0,4.5,3.04,2022,5,24
2022-05-24,144.0,98.6,0.117,21.091,36.789,223.0,0.0,0.0,22.1,3.23,0.007,62.8,5.4,49.0,3.9,2.17,2022,5,24
2022-05-24,144.0,119.7,0.205,20.423,36.712,215.2,0.2,0.0,17.67,3.28,0.009,57.5,4.4,78.0,4.0,1.72,2022,5,24
2022-05-24,144.0,141.7,0.214,20.076,36.697,214.4,0.17,0.0,13.53,2.74,0.006,58.3,3.5,47.0,3.9,1.0,2022,5,24
2022-06-29,180.0,4.7,0.049,24.415,36.409,211.7,0.0,0.0,29.48,3.19,0.008,62.3,3.9,35.0,4.7,5.12,2022,6,29
2022-06-29,180.0,19.0,0.049,24.178,36.608,210.5,0.0,0.0,26.12,3.8,0.008,65.0,4.1,51.0,5.0,4.55,2022,6,29
2022-06-29,180.0,39.5,0.088,22.136,36.645,220.7,0.0,0.0,32.12,4.82,0.01,63.1,4.9,40.0,5.4,5.23,2022,6,29
2022-06-29,180.0,60.6,0.136,20.668,36.688,224.7,0.0,0.0,24.13,3.61,0.01,60.1,3.8,58.0,5.8,6.68,2022,6,29
2022-06-29,180.0,79.8,0.214,20.373,36.685,218.1,0.0,0.0,26.68,3.91,0.009,58.2,3.9,59.0,6.2,3.86,2022,6,29
2022-06-29,180.0,99.4,0.146,20.193,36.691,216.4,0.58,0.0,17.82,3.43,0.006,56.4,4.5,58.0,4.9,1.14,2022,6,29
2022-06-29,180.0,119.9,0.049,20.011,36.692,210.6,0.81,0.0,11.63,1.73,0.007,52.9,5.4,40.0,3.4,-0.18,2022,6,29
2022-06-29,180.0,140.3,0.029,19.923,36.693,210.6,1.01,0.04,9.22,1.68,0.004,52.5,4.8,62.0,2.5,-0.8,2022,6,29
